62 61 60 57 54 52	SAFE
89 87 85 82 80 79 78	SAFE
89 87 85 82 81	SAFE
61 60 57 55 53 52 50	SAFE
79 81 82 83 84 85 87	SAFE
93 91 89 88 87 84	SAFE
33 36 39 41 43	SAFE
59 62 64 67 70 73 76 78	SAFE
77 79 81 82 85	SAFE
21 18 15 12 11	SAFE
19 22 25 26 28 29 30 31	SAFE
15 18 20 22 25 28 29 32	SAFE
39 38 36 35 33 32	SAFE
55 56 58 59 60 61 62 63	SAFE
60 61 63 64 66 67 70	SAFE
86 87 90 93 95	SAFE
30 31 32 34 37 39 40	SAFE
56 55 53 50 47	SAFE
52 50 48 45 44 42 41 38	SAFE
13 16 19 20 22 25	SAFE
39 40 41 43 44 45	SAFE
39 38 36 35 33	SAFE
34 35 38 41 44 47 49 51	SAFE
86 87 89 92 93 95	SAFE
9 6 5 3 1	SAFE
98 97 94 93 90	SAFE
32 29 28 25 23 22	SAFE
72 74 75 77 78 81	SAFE
30 31 33 34 37 39	SAFE
83 86 88 89 90	SAFE
50 52 53 54 57	SAFE
11 12 13 16 17 20 23 26	SAFE
25 24 23 22 21 19 17	SAFE
58 59 62 65 68 71 73	SAFE
30 31 32 34 36 39 42	SAFE
3 4 7 9 12 13 15	SAFE
22 25 27 29 31	SAFE
7 10 12 14 16 19 21 23	SAFE
41 39 37 35 34 31	SAFE
6 7 9 11 14 16 19 21	SAFE
38 39 40 43 46 48 51	SAFE
66 63 60 58 56 54 53 51	SAFE
73 70 68 65 63 61	SAFE
75 76 79 82 84 85 87 90	SAFE
59 56 53 50 48 45 42 40	SAFE
29 26 24 22 19 18 17	SAFE
50 48 46 43 40 38 37	SAFE
77 80 81 83 85 88 91 93	SAFE
18 20 23 24 27 29 30 31	SAFE
85 88 90 92 93 96	SAFE
36 34 32 30 28	SAFE
47 46 43 41 40 38 37 36	SAFE
56 55 52 51 50 48 46	SAFE
27 30 33 34 36 38 39 40	SAFE
24 21 19 16 15	SAFE
59 62 64 67 69 72	SAFE
69 67 66 65 62 59 58 57	SAFE
8 11 14 15 18 21 22 23	SAFE
42 40 39 38 36 33 30 29	SAFE
64 67 69 72 74 77 79 82	SAFE
38 35 34 31 28 25 23 20	SAFE
54 57 58 60 62 65	SAFE
64 67 68 70 72 75	SAFE
72 69 67 65 62 59 57	SAFE
53 50 47 44 41 39 36	SAFE
3 6 9 10 11 12 14 16	SAFE
3 5 8 10 13 14 16	SAFE
44 45 47 48 49 50 51 54	SAFE
54 57 59 60 63 65 68 71	SAFE
72 73 74 77 78 79 82 84	SAFE
42 39 38 36 33	SAFE
64 66 68 70 71	SAFE
25 28 31 34 36 39 41 44	SAFE
95 92 90 89 87	SAFE
14 12 10 7 5 4	SAFE
31 33 36 37 39 41 42	SAFE
18 17 16 14 13 11 8 5	SAFE
13 16 18 21 22 24	SAFE
65 64 62 60 58 56	SAFE
46 44 43 40 39 38 36 35	SAFE
73 75 77 79 80 83 85	SAFE
22 19 18 15 14 11	SAFE
36 39 42 44 45 48 49	SAFE
64 67 68 69 71 74	SAFE
97 94 93 90 88	SAFE
72 71 69 67 66	SAFE
39 36 33 31 28 27 24	SAFE
35 38 41 44 47 48	SAFE
45 42 40 37 34 31 28	SAFE
23 22 19 17 15 13 12 10	SAFE
85 84 81 78 76 73 70 67	SAFE
26 24 21 19 17 15	SAFE
80 83 85 87 89	SAFE
83 84 85 87 89 92 95	SAFE
8 9 11 14 17 18 20	SAFE
75 72 70 69 68 66	SAFE
78 80 81 82 83 85 88	SAFE
42 40 37 34 32 29 28	SAFE
34 31 29 26 23 21 18 15	SAFE
42 41 38 36 35 33 30 29	SAFE
63 66 68 70 71	SAFE
41 39 38 35 32 31	SAFE
62 63 65 67 70	SAFE
61 58 57 55 52 49 48	SAFE
70 73 75 78 81 82 85	SAFE
17 14 12 9 7 4 1	SAFE
2 5 7 8 9	SAFE
43 41 38 37 35 32	SAFE
12 9 7 6 4	SAFE
51 50 49 46 45 43	SAFE
60 57 55 54 51 50	SAFE
81 82 85 86 87	SAFE
71 69 68 66 65 62 59	SAFE
39 42 45 47 48 50 51	SAFE
76 74 71 70 67	SAFE
33 34 36 39 42 45 46	SAFE
62 64 66 68 70 73 76 78	SAFE
83 81 79 76 74	SAFE
47 49 52 54 56	SAFE
85 84 83 82 79 77 74	SAFE
65 63 61 60 57	SAFE
75 77 80 83 85	SAFE
49 51 52 53 54 57 58 61	SAFE
97 96 95 94 92	SAFE
28 27 25 23 20	SAFE
22 23 24 26 29 30 32	SAFE
55 57 59 60 63 64	SAFE
87 88 91 94 95 96 98	SAFE
49 50 52 55 57 60 62	SAFE
67 70 72 75 77	SAFE
71 73 76 78 80 83 84	SAFE
19 21 24 25 28 30	SAFE
23 25 28 29 30 33	SAFE
24 25 27 29 31	SAFE
45 42 40 37 34 32	SAFE
47 49 52 53 54 56 59	SAFE
52 55 56 58 60	SAFE
87 89 92 93 94 96 97 99	SAFE
25 26 29 30 32	SAFE
14 13 10 7 5 2 1	SAFE
19 22 25 27 29 32 33 34	SAFE
10 13 15 16 19 22 23	SAFE
58 55 53 51 50	SAFE
46 44 43 40 39 36 33	SAFE
14 12 10 9 8 5 3 1	SAFE
35 37 40 43 46 47 49	SAFE
56 57 60 63 64 66 68	SAFE
86 88 91 93 95 98	SAFE
78 76 75 73 70 68 65	SAFE
13 16 19 21 22 25 27 28	SAFE
78 80 82 85 88 89 90	SAFE
35 38 40 41 42 43 46	SAFE
84 82 81 80 77	SAFE
39 38 37 35 32	SAFE
93 90 88 87 84 82	SAFE
17 14 13 10 7 4 3	SAFE
92 90 87 86 83 80 79	SAFE
54 52 49 48 46 43	SAFE
62 65 68 69 71 73	SAFE
85 86 89 91 93 94	SAFE
31 33 34 37 39	SAFE
77 80 82 84 85 87	SAFE
32 30 29 26 25	SAFE
28 30 31 32 35 36 37	SAFE
31 33 36 39 42	SAFE
43 40 37 36 34 33 32 29	SAFE
30 27 25 23 21	SAFE
95 93 91 89 88 86 83	SAFE
83 81 80 78 76 73	SAFE
48 50 53 54 56 57 58 61	SAFE
55 52 50 47 44	SAFE
64 65 68 70 71 72 74	SAFE
83 82 81 79 78 75 72 70	SAFE
13 16 17 19 21 23	SAFE
86 87 90 92 93 96	SAFE
56 57 59 61 62 63 64	SAFE
17 19 21 24 26 28	SAFE
52 54 55 58 59	SAFE
11 12 15 18 21 23 26	SAFE
44 43 40 38 36	SAFE
71 74 77 79 80	SAFE
75 72 71 69 67 64	SAFE
8 11 12 15 18	SAFE
29 31 33 35 36	SAFE
23 22 20 17 16	SAFE
27 30 31 32 35 37 38 39	SAFE
52 54 56 58 61	SAFE
57 54 53 50 47 44 42 40	SAFE
52 51 48 45 42	SAFE
63 64 66 69 71	SAFE
87 86 83 80 79	SAFE
58 55 53 52 51 50 48	SAFE
20 22 25 28 30	SAFE
85 86 88 91 92	SAFE
98 97 94 93 90 88	SAFE
7 8 11 14 16 19 20 23	SAFE
46 45 42 41 38 35 32 30	SAFE
49 48 46 44 43 40	SAFE
30 33 34 35 38 39	SAFE
96 95 92 89 87	SAFE
43 41 39 37 35	SAFE
26 24 22 21 18 16	SAFE
60 58 57 56 54 52 49 46	SAFE
99 98 96 93 91 90	SAFE
60 63 65 66 67 69 70 73	SAFE
70 73 75 77 78 79 80 81	SAFE
49 50 52 55 57 59 62	SAFE
15 18 19 21 24 25 28	SAFE
57 56 53 51 48	SAFE
63 65 68 70 73 75	SAFE
86 83 81 78 77 74	SAFE
12 11 10 9 8 6 4	SAFE
5 8 11 14 15 18	SAFE
41 43 46 47 50	SAFE
55 57 58 59 61 63	SAFE
90 89 88 86 84	SAFE
14 17 20 21 23 26 29	SAFE
89 87 86 84 82 80 78	SAFE
52 55 58 60 63 66	SAFE
36 39 40 43 44 46 49	SAFE
23 24 27 28 30 33 36	SAFE
62 64 67 70 72 74	SAFE
34 36 38 39 40 43 44 46	SAFE
73 70 68 67 66 65 64 61	SAFE
40 37 35 33 31	SAFE
31 29 28 27 26 23 22	SAFE
68 70 72 74 76 79 82 83	SAFE
23 26 29 31 32 35	SAFE
93 91 89 88 87	SAFE
17 20 23 24 27 28 30	SAFE
47 48 51 53 54	SAFE
24 21 18 15 12 11 10 8	SAFE
34 35 38 39 40 42	SAFE
68 65 64 62 60 59	SAFE
67 64 62 61 59 57	SAFE
73 76 78 79 80 82	SAFE
44 43 40 38 35 34 31	SAFE
6 9 11 14 16 18 20	SAFE
57 54 52 51 48 45 43 41	SAFE
20 21 23 24 25 28 29	SAFE
20 17 15 13 10 8	SAFE
49 48 45 44 42 39	SAFE
90 87 85 83 82 81 80 79	SAFE
30 32 34 35 36 37 38 40	SAFE
70 67 64 61 58 55	SAFE
80 78 76 74 72 70 69	SAFE
75 74 72 70 68 66	SAFE
61 58 56 53 51 50	SAFE
33 36 38 41 42 44 47	SAFE
27 28 29 31 33 36 37	SAFE
15 16 18 20 22	SAFE
55 53 52 51 50	SAFE
8 11 13 16 18	SAFE
82 83 85 86 89 92 94	SAFE
77 75 72 69 67 64 61	SAFE
76 78 80 82 85	SAFE
96 94 93 92 90 88 87	SAFE
49 50 52 54 55 58 60	SAFE
17 18 19 22 25 28 29	SAFE
73 75 77 80 82 84	SAFE
54 53 50 48 46	SAFE
59 60 62 63 66 68 71 74	SAFE
46 47 50 52 55 58 61	SAFE
43 46 48 50 53	SAFE
91 88 85 82 81 79 78	SAFE
14 15 18 20 22 24 25	SAFE
33 36 38 39 42 43 44	SAFE
77 75 74 72 70 69	SAFE
76 73 70 68 65 62 61 58	SAFE
82 81 79 76 75 74	SAFE
65 66 68 70 72	SAFE
29 31 34 36 37 39 40 43	SAFE
14 11 8 7 6	SAFE
1 3 6 9 12	SAFE
79 77 76 74 73 71 70	SAFE
27 30 32 35 38 40 43 45	SAFE
21 23 25 28 29 30 31	SAFE
92 89 86 85 83	SAFE
56 57 58 61 62 63 64	SAFE
62 63 64 66 68	SAFE
